date,AAPL,AMD,AMZN,AVGO,BA,BAC,CAT,COST,CVX,DE,DIS,EEM,EFA,F,GLD,GM,GOOGL,GS,HD,HYG,IEF,INTC,IWD,IWF,IWM,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LQD,MA,META,MSFT,MTUM,NEE,NKE,NVDA,PEP,PFE,PG,QQQ,QUAL,SBUX,SPY,T,TLT,TSLA,UNH,USMV,USO,UUP,V,VNQ,VZ,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XOM
2021-06-09,56877900,28454600,49110000,12126000,10693200,42366300,2919600,1398900,10146900,2000800,5082400,30916900,20203600,60079100,6346100,14371300,17942000,2025900,3603700,13232200,5679300,13904800,2289800,4029600,18700600,5552600,12377400,5710900,9838800,1720800,4934900,1046100,12152200,2520900,13727900,17937600,478500,6660400,6448100,381656000,4008000,29824000,6200700,21485300,680600,3669400,48436300,38698004,12768300,49753800,1925700,2101500,4609200,814700,4659000,3243000,14705100,19761200,5168000,56052200,40776200,10967100,9763400,8273800,2401800,18760800,7965600,7131600,29133000
2021-06-10,71186400,28606400,69530000,15413000,14519200,40123600,6281800,1404000,13526200,2232000,5253000,28571100,16555200,78147500,9896600,16141900,25904000,3900800,3286300,15290000,6494800,26738100,2668100,8831600,29069000,6463100,12119400,3195000,12444400,1311000,5598200,913700,16424100,2460200,13240200,24563600,851200,8203300,6584100,287772000,4698200,42613700,6515500,33702100,1092000,3833200,51020100,46019327,19698300,71758800,4033600,3331800,8677300,769600,4452500,4010100,12013600,12269000,2470300,57353800,53775500,10645200,11275400,8213000,3818400,16654400,9350900,5225000,27488700
2021-06-11,53522400,24310900,56348000,14508000,9934200,31203600,8734900,1404200,7731700,2028400,5476300,28375700,12864700,50613500,7836900,10205000,21958000,2117300,2785100,12559600,3914200,18119700,1463400,3600400,16707200,7389900,13683800,5078600,11825800,1437700,5636000,751000,12707000,2708300,13587900,18999700,2182900,4548400,5414500,416308000,4364600,21386900,10641400,21222800,828600,3231200,45570800,41163954,8646700,48615900,3094300,4256200,4385300,1090100,5378300,3274100,12929000,8715600,3729100,38091400,40416700,10113500,12100600,6232300,4478100,18198400,6958100,5468400,17631700
2021-06-14,96906500,27830200,51394000,14675000,9344400,36050700,7213300,1652600,9051900,2775000,10170000,26421400,17044400,82666000,7733600,15443300,22098000,2560500,3393500,19408600,3730900,21784500,1533700,4342400,19182800,4931300,19917900,7227500,9710800,1489400,2720700,868400,8327200,2515300,12250800,19150500,553600,4991900,5743600,321376000,3831900,23408300,6302000,27827700,647100,4222400,42358500,36006312,9401300,61272000,2674900,1718300,4764900,905900,5805800,3531700,11907600,12375600,2733200,37745000,50613400,11312100,11426600,10449400,2746000,13733000,5156000,5770000,16997200
2021-06-15,62746300,26194300,48524000,11131000,10630900,39247900,5055900,1252000,10540200,1722400,7895000,34121300,17729200,62612700,7550200,10737000,21562000,2302900,5270600,16037000,4212700,20806500,3168400,5952400,17039900,5062900,24485500,5992400,11154200,2011500,2188900,943900,17848200,3562500,15795200,18038900,500700,7770300,5168100,243032000,4256500,20206900,5543400,35963800,548000,3487300,51508500,34705350,18207300,53292300,2845800,3189000,4356400,469600,7093800,4099600,12602700,20967400,3085700,64285000,51315100,8948600,15079600,5151600,2948300,32781000,5409100,5659600,30717100
2021-06-16,91815000,29598300,84056000,20437000,10529200,63859100,4156900,1801700,9283300,2264600,8336000,44138300,21706700,69112900,16919700,31080000,26472000,3264200,4492500,21267200,13529000,21879700,2628700,5022800,24527000,6988500,25321200,4601100,15211700,2364000,2548800,1524200,22698500,3081000,17232200,27220000,546400,9646200,7915500,307124000,5492100,19177500,8936400,55399500,645700,4822000,80386100,40251454,19676300,66432300,3330800,3186700,6152600,1917600,8905400,4498600,15678400,16649000,4691900,60786400,84961100,13977900,19202800,10507100,6093100,46277600,11653200,9414200,24803200
2021-06-17,96721700,77822800,102730000,20881000,10774400,80728200,7995300,1686500,14337800,3387800,8906000,27846900,27756300,126653100,27232200,19712100,25842000,4146300,4481100,21099000,8838100,21498800,3114800,6513200,48292500,5874700,29722400,7362500,10658400,2397800,1890700,1246400,22735800,3824900,17794100,27565500,783400,10553800,8568100,809656000,5316400,19580100,7875600,59722700,932200,4008500,90949700,47283350,35225800,68104200,3532000,4013400,11054200,1970500,6876700,5055100,14761100,30323200,4556300,106941800,97659900,20842900,15864200,9239700,4558600,25708800,6527000,9267000,28491800
2021-06-18,108953300,58736800,104954000,28537000,11965000,102774200,7156400,3415700,22284500,2930600,12357500,42443600,36755100,76319700,15744300,25602800,46116000,6290100,8792700,35134500,13435000,55118300,2403200,4258800,54023700,12993000,43595700,8795500,31445600,3882300,4016600,2416200,21169700,5009400,23039500,37202200,572300,17539000,9784800,968856000,10661700,37775900,13997600,55414900,836900,7024400,118676300,86995009,26616900,73682700,5521400,4013600,6247600,1275600,8840000,5358000,38210500,23531600,6194800,113812200,180960000,21546100,20816600,16882500,9034600,36079800,11152600,13991200,39590700
2021-06-21,79663300,44417100,65542000,18591000,15301800,48119400,5633900,1631600,13591500,2010700,9196900,26977400,20228000,63385000,8371000,12276900,27414000,2717300,3774200,21265000,6460000,19254600,4447700,5975600,26736400,6592300,18664800,5012800,14404300,2282800,3671300,1186900,22492000,3094600,11337500,26696100,617000,6499700,6288500,672384000,4904300,19488100,8014800,32992600,558900,5628500,72822000,44495668,16485000,74438100,3839300,3732200,8816200,655200,7298400,3672900,13628200,18014200,3274400,84366800,89831400,15499900,12276000,14278400,4818200,27886600,6655400,9607400,33145400
2021-06-22,74783600,32107700,66902000,13722000,10042500,44113200,3776400,1934800,10230100,1677400,8097100,35862600,14010200,65545900,7223900,8928500,22390000,1870800,4418400,14604400,5459700,18682800,2131600,3834000,21188500,5627800,14251200,3341800,13072800,2406900,1658800,636200,12098400,3582700,15345300,24694100,492600,5513100,6043800,580144000,3518000,15975900,6550900,28941600,585200,3583500,57700300,41524215,14530200,57476700,3964600,2727800,3734400,454500,8858400,3088200,13866600,11156800,4690300,48344400,42576400,10646400,9253200,8351000,2428600,16608600,7194000,6740400,25140400
2021-06-23,60214200,25992400,56266000,17674000,9874700,32039900,3283400,1538000,7792800,3352700,9174200,26049200,17074600,94985700,8474300,11527900,19148000,1713100,2564500,16583100,5429800,20287900,2311500,5617200,22387500,4493400,12733300,3559000,12339200,2685000,2419600,1024000,12519100,2241800,14817800,19518700,549300,6079700,4566000,332356000,3901700,22025400,5796000,27188500,699500,3552100,49445400,31479689,12040900,93297600,2942100,2412900,4732700,1048400,6814700,3682900,16524500,10336800,4669000,40553000,48094900,9136300,8271000,7072900,5049300,25666400,6506600,5317800,20701600
2021-06-24,68711000,42217700,76640000,12502000,13755600,37161800,6827600,1487300,8724600,2140200,7549400,20096200,19833300,79859800,6903400,14445300,21362000,2716600,2649200,12722300,3631700,21209700,1894400,3875600,21732500,4549200,13733200,4986600,11488400,3124300,12290500,1032700,8241300,2788200,12329100,21446900,612000,7925200,11420500,320924000,3818900,13436500,6056700,32581600,515800,3840000,45110300,47503266,8788400,137947200,3309100,2177700,5415100,414200,4611500,3229000,15386200,10540600,3430900,41756800,42942800,11687400,12279000,6343700,3267900,15215800,7029200,7959000,19568400
2021-06-25,70783700,27804500,78820000,19100000,9625800,53178800,11274200,2056100,8102300,6604800,7431800,24992400,12418800,111760500,7473700,14255100,34594000,2782400,11733500,16175000,6716800,21101200,2101600,3918800,27619000,10963800,15484900,3569300,18880300,23412000,6992200,1708100,10981600,3983900,14594400,25611100,633500,6676800,46285400,278364000,6387600,22774300,24504900,28682800,487500,12171200,58129500,37039297,15562200,97490100,16928900,1948200,5274000,356900,7825200,2739100,14540300,20219000,5843400,38330000,56845000,13039300,14385800,9241300,3278500,18273600,8344200,9949200,18438300
2021-06-28,62111300,30262000,44856000,13987000,18152000,34416500,3172000,1645500,11348400,1304200,9881400,22644900,26952900,79477400,6508900,17152700,28526000,1833400,2635400,16019300,4968900,22480900,2053400,4665200,25006000,5604000,14125800,3837100,10556900,1969300,2507500,778200,12359900,4800300,29156100,19590000,404600,8444300,13133300,495436000,4282800,19225700,6065400,39130300,417400,4546600,53159600,35873515,11460700,64884600,3193300,1697000,4247100,777600,9301700,3940700,13754900,10148200,3553900,65702800,70250700,11997600,12557400,7570600,3260700,16735200,4631400,5584200,20570000
2021-06-29,64556100,46181000,41968000,14184000,16743900,38519600,3443400,1523600,7225500,1213400,13498300,18308800,9357500,68208200,7451400,12171800,23108000,2365900,3150100,12728000,3373200,26360000,2972600,3804800,18844300,3749500,14528700,2874900,12300900,1181800,1621200,1223900,11194400,3394300,21417300,19937800,467200,6477400,10279900,367632000,3197700,14516600,5792300,29426000,489900,3789500,35970500,42715947,11217900,52143900,2458800,2120000,3032300,634300,11897700,3777300,15313000,9840000,4272900,31911000,61051200,11134200,9829200,13155400,2851400,24688000,6165500,4629200,19579300
2021-06-30,63261400,70721500,48080000,15381000,12089100,29159800,3249500,2031700,7927500,1643600,7481900,33223400,33578500,72213500,7955800,12330500,24474000,2238400,3061500,26093500,6572800,29891600,3398500,3764400,26039000,6151700,12531000,4348500,14614200,1546800,1786700,1077600,17381500,2884900,15107500,21656500,427700,8672600,10281800,326568000,4943700,21248100,5776600,32724000,602800,6759100,64827900,43623814,15708900,56774700,2875600,2109800,2849000,869600,7797100,6640100,14559700,9728400,2533700,47034000,42414100,13677200,11013600,8815100,6087600,19077400,8542700,5798600,17875500
2021-07-01,52485800,58059000,40742000,11153000,9516200,28045100,2426300,1523400,10873200,1467900,5887100,27478400,28075400,51112200,7430500,11752100,18110000,2571000,2578000,31932400,11966200,24871600,3714300,5947600,18089100,6320200,10479400,2816300,13214700,1434800,1977300,752800,11062700,3108500,17137000,16725300,768300,6423000,9011500,480136000,3997600,20035900,5922300,29290000,625700,4810600,53441000,34947642,10810000,55903500,2678100,1804700,4757500,2239600,5329600,6491100,11672200,14184600,5227500,47251600,36615600,13858600,11636600,11633100,6332000,22993200,12021000,6210600,22530300
2021-07-02,78852600,51316700,63388000,37054000,15706600,28980800,2433600,1676600,7107700,1131800,11099300,24289100,13712600,43652000,7873600,9689700,25982000,1598900,2201600,11464800,5071900,17219400,2264600,5773600,21029700,9059900,11424000,2698200,10604600,1066400,1994000,778700,6896200,2786500,11521300,26458000,377400,4282300,6396700,342764000,3835500,16592700,5572000,32727200,796400,4722000,57697700,37964376,9650200,81163500,1982400,1542600,4438300,1107400,4383700,4451800,11387100,12341200,4347500,30471800,27018400,9911600,12780000,20733300,3992900,18629400,12327900,5803400,14555300
2021-07-06,108181800,44930100,134896000,13870000,11045800,47578700,4348100,2113100,10162800,1924000,11557900,38126800,21289800,73990600,7932100,16155600,26404000,2162900,3109500,17784300,9095300,26186600,2175400,3958400,27771300,6098500,15083400,6371100,15278200,1288100,3125400,1142700,11499900,2740500,13488500,31565600,491300,6957200,6671000,446708000,4313800,18931900,6534400,38842400,1114800,5294700,68710400,53233538,20037200,69853500,2615300,1763300,10848100,1152100,8048700,4478800,13815900,12216600,3829500,68446200,49225300,11564100,11870600,7595700,5002400,18156400,11413100,7792000,22110800
2021-07-07,104911600,51498500,106562000,12581000,11497000,43499900,2707700,2308600,8245000,1309100,6757300,25651700,21686400,72992500,7108900,13077600,24060000,2012800,2939900,11463700,7456400,14857400,2500300,4850000,28521500,6293500,12271800,4974400,14377700,1228600,3141500,952900,16902400,3176600,14218900,23260000,705400,5661800,5408300,418428000,4225000,17665200,5532700,35265200,3849800,5382300,63549500,44484282,20964400,56376000,2270400,2574300,10566400,699100,4366100,5085500,14393300,13178600,3651700,60823800,43747100,14971800,14883800,7880500,4634400,24199200,18435700,6694200,21671400
2021-07-08,105575500,45673500,103612000,16011000,17964300,52793100,3723800,2235500,8695500,1621000,6960100,45146300,24175500,62706800,7244300,14087400,23790000,2940500,3663000,21936400,7368000,19162000,3511600,4527600,42297900,5755500,17834600,4303200,11943900,1587100,2431500,894500,17494900,2809000,14406500,24618600,668200,5881400,6081600,503300000,4216000,23021200,7585200,50890000,1825500,4486100,97595200,52985421,17487800,68319900,2032300,2937600,6350400,1236800,6388000,6426800,18384000,15825600,5237000,49379800,75084200,17419300,17086200,9212900,5252900,20513000,8386600,11283400,18935900
2021-07-09,99890800,35278400,74964000,16782000,12385400,43887200,3163800,2304200,8567900,1325400,7873300,28860500,35200100,65981200,4997400,24361300,18632000,2641800,2587400,17698100,5531200,18708000,3195700,5888800,23976400,6120900,13694500,4357600,10847000,1405800,4030100,542900,13192600,2404800,13018700,23916700,555600,5592800,5002300,296624000,4088600,21578700,5948700,35184500,770800,3533600,76238600,45214865,14483600,54421500,2078900,2562300,4279000,1252200,5615900,5780200,13757000,14981600,2914300,51206000,70546500,13341900,9775800,6286900,4090400,21484200,5224200,5632800,20086000
2021-07-12,76299700,28526600,51432000,33142000,9071500,42624500,2509000,2491300,9898600,1608000,21835500,22116100,11995800,49205200,7315400,14513200,17668000,4135900,2521800,17546700,3867700,15392800,2277700,5174400,16831000,7840500,19940400,5298100,15107600,1382800,2928600,1008200,12577200,2648300,10018600,18931700,1324900,5743500,4992200,321984000,4873700,24513000,6807300,25717700,651900,5683400,52889600,35588988,10610400,77781000,2802600,2431100,2504700,426500,7010700,5627600,13451500,20226200,3568600,41353000,62953400,10846500,9619600,7384200,3406600,17323000,9097900,10814600,21809400
2021-07-13,100827100,30367600,76918000,11806000,21029500,54338100,2373300,1540300,6738000,950100,12534600,29025300,15689500,45360600,7040300,14604200,19240000,6466800,3213800,26938600,6926500,15716000,2013200,9026800,25357500,4691200,22671700,5212500,15170800,1343000,1974000,709500,19922400,5161000,11456000,26120100,645000,5165500,5747700,290708000,8750800,12222000,5603800,39723000,2844800,5529300,52911300,38431218,23340200,62898300,2948900,2590700,4387200,1477500,8079200,5474100,12511900,24708800,3979100,49786800,44476200,14881700,15202800,12057600,4764500,22493200,9698800,12392400,17147300
2021-07-14,127050800,28108500,65932000,14020000,12137000,105651700,3185200,1265800,9216600,1409400,8787300,19739600,14023600,39056200,8830300,12520500,23742000,3295700,3381600,16100200,6029200,16263600,1855800,6845600,30594100,6162900,14622800,5292600,22002700,1106200,2103400,698900,14420100,4140500,13894200,23113700,477700,6956100,4928000,380100000,6390300,15888600,5903600,35336400,782600,5701800,64130400,42322852,16038600,64923600,3538700,1888400,6735300,890100,8693400,3397400,14821700,12376600,3459600,66999400,69632700,10140000,12886800,7616100,3942900,20720000,7487000,7484000,21573600
2021-07-15,106820300,38944700,63706000,12624000,12228600,54697300,2737500,1894100,9665700,1516200,7867000,33310600,21637900,44952300,6520100,12103400,24218000,2183900,2603900,16384800,5704500,18917000,2504600,3659200,45477000,6656900,11539300,5314300,15068200,1220900,3611200,713400,15859100,3773000,14781600,22604200,458300,7638200,6432500,550564000,4920600,20250800,7357100,53391600,792000,6467500,55126400,36102832,18462400,60628800,3546500,1826800,3927600,376900,10135100,2990100,12813900,12688200,4500500,59670800,53977600,11071600,12506200,8662500,4138400,28574600,8750600,6667600,15851100
2021-07-16,93251400,35860700,80874000,13980000,12413400,60469700,4368800,1413900,12199100,1153900,8348800,23386300,23034100,48065200,9460300,13611400,20424000,2583300,3623700,17820400,3577900,25263800,2307700,6840000,36620200,5834900,14002700,4084800,14860500,1306300,2229100,890800,9624600,2706500,11026100,26186800,303800,9088000,6603700,688224000,5852500,24270400,9346300,47262000,667500,5024800,75874700,34673177,12787900,49113000,2625400,2820400,4517900,812600,8674500,6435400,11637900,19222200,3509300,74253800,56160700,17307200,15080400,8634300,4107200,33106600,6511000,8424200,27049500
2021-07-19,121434600,39244800,75692000,14938000,24123600,83251500,5391100,2293100,17385500,1848600,14651800,33737900,44844800,99949200,6707400,20942100,27968000,4394600,3752600,54224700,20557500,27007700,5718100,10301200,58571000,8219700,22172900,4266200,19527000,1718100,2305600,1357600,21808500,6814400,14372300,32935600,2235400,9891800,7377100,749060000,5750200,29818400,9544100,64404600,6085500,7731300,147987000,76367393,40203900,63891300,3611300,6238800,8948900,1113000,11474600,5097800,21958500,23013400,6896900,114994800,89972200,23792700,24254000,20734400,8124900,45585000,19460400,16088400,37969100
